,GT_noa
58077,28
58078,14
58079,32
58080,24
58081,32
58082,13
58083,15
58084,23
58085,15
58086,10
58087,19
58088,21
58089,31
58090,30
58091,11
58092,10
58093,15
58094,25
58095,11
58096,14
58097,14
58098,22
58099,24
58100,23
58101,20
58102,25
58103,24
58104,24
58105,33
58106,35
58107,32
58108,15
58109,46
58110,26
58111,15
58112,30
58113,27
58114,46
58115,21
58116,14
58117,30
58118,17
58119,9
58120,13
58121,33
58122,24
58123,16
58124,11
58125,15
58126,11
58127,12
58128,31
58129,20
58130,10
58131,21
58132,31
58133,20
58134,14
58135,16
58136,14
58137,34
58138,36
58139,29
58140,21
58141,36
58142,29
58143,21
58144,22
58145,23
58146,9
58147,23
58148,9
58149,12
58150,13
58151,14
58152,17
58153,11
58154,28
58155,21
58156,31
58157,36
58158,15
58159,19
58160,10
58161,12
58162,11
58163,20
58164,46
58165,20
58166,15
58167,17
58168,14
58169,16
58170,21
58171,25
58172,17
58173,21
58174,28
58175,15
58176,39
58177,14
58178,23
58179,17
58180,17
58181,26
58182,11
58183,28
58184,14
58185,10
58186,31
58187,22
58188,15
58189,15
58190,23
58191,21
58192,23
58193,11
58194,21
58195,9
58196,23
58197,15
58198,23
58199,30
58200,22
58201,16
58202,16
58203,31
58204,15
58205,35
58206,37
58207,20
58208,22
58209,22
58210,14
58211,14
58212,24
58213,26
58214,24
58215,31
58216,16
58217,29
58218,24
58219,28
58220,33
58221,35
58222,25
58223,18
58224,16
58225,21
58226,25
58227,30
58228,17
58229,36
58230,22
58231,16
58232,38
58233,16
58234,28
58235,24
58236,10
58237,31
58238,19
58239,10
58240,30
58241,26
58242,28
58243,17
58244,24
58245,27
58246,7
58247,23
58248,16
58249,20
58250,11
58251,37
58252,38
58253,19
58254,25
58255,15
58256,12
58257,16
58258,18
58259,13
58260,10
58261,21
58262,11
58263,22
58264,28
58265,32
58266,32
58267,26
58268,17
58269,27
58270,35
58271,12
58272,16
58273,15
58274,21
58275,14
58276,9
58277,28
58278,18
58279,25
58280,10
58281,20
58282,17
58283,26
58284,19
58285,34
58286,30
58287,7
58288,24
58289,39
58290,17
58291,10
58292,14
58293,26
58294,11
58295,28
58296,27
58297,9
58298,27
58299,15
58300,12
58301,10
58302,13
58303,32
58304,27
58305,21
58306,14
58307,27
58308,19
58309,19
58310,14
58311,46
58312,28
58313,26
58314,28
58315,30
58316,28
58317,14
58318,28
58319,16
58320,9
58321,46
58322,46
58323,33
58324,35
58325,12
58326,16
58327,15
58328,17
58329,30
58330,46
58331,14
58332,14
58333,9
58334,15
58335,22
58336,35
58337,30
58338,18
58339,21
58340,13
58341,15
58342,26
58343,21
58344,31
58345,21
58346,10
58347,14
58348,25
58349,36
58350,20
58351,15
58352,30
58353,17
58354,11
58355,17
58356,21
58357,29
58358,36
58359,15
58360,16
58361,16
58362,28
58363,29
58364,16
58365,32
58366,11
58367,11
58368,23
58369,17
58370,8
58371,25
58372,12
58373,30
58374,11
58375,23
58376,33
58377,35
58378,28
58379,31
58380,31
58381,23
58382,30
58383,19
58384,7
58385,28
58386,26
58387,9
58388,18
58389,17
58390,13
58391,36
58392,21
58393,13
58394,17
58395,29
58396,17
58397,16
58398,18
58399,25
58400,11
58401,17
58402,14
58403,30
58404,10
58405,15
58406,11
58407,13
58408,15
58409,32
58410,32
58411,46
58412,19
58413,31
58414,14
58415,26
58416,9
58417,29
58418,21
58419,20
58420,13
58421,11
58422,13
58423,12
58424,38
58425,25
58426,17
58427,25
58428,16
58429,14
58430,14
58431,32
58432,14
58433,26
58434,18
58435,20
58436,32
58437,21
58438,10
58439,23
58440,35
58441,12
58442,25
58443,26
58444,31
58445,12
58446,15
58447,24
58448,17
58449,10
58450,27
58451,35
58452,30
58453,20
58454,29
58455,23
58456,30
58457,7
58458,23
58459,10
58460,36
58461,30
58462,10
58463,11
58464,17
58465,17
58466,34
58467,28
58468,17
58469,9
58470,26
58471,31
58472,34
58473,22
58474,28
58475,33
58476,34
58477,34
58478,26
58479,10
58480,27
58481,13
58482,24
58483,32
58484,21
58485,24
58486,12
58487,17
58488,35
58489,11
58490,14
58491,31
58492,17
58493,37
58494,16
58495,31
58496,20
58497,28
58498,24
58499,11
58500,34
58501,17
58502,7
58503,17
58504,36
58505,15
58506,16
58507,31
58508,19
58509,27
58510,24
58511,12
58512,25
58513,31
58514,29
58515,13
58516,26
58517,26
58518,29
58519,16
58520,16
58521,23
58522,36
58523,37
58524,28
58525,19
58526,13
58527,10
58528,36
58529,32
58530,11
58531,27
58532,28
58533,9
58534,32
58535,16
58536,19
58537,20
58538,10
58539,15
58540,14
58541,19
58542,22
58543,17
58544,29
58545,16
58546,15
58547,11
58548,12
58549,34
58550,35
58551,18
58552,28
58553,18
58554,11
58555,18
58556,10
58557,31
58558,46
58559,11
58560,18
58561,46
58562,23
58563,11
58564,13
58565,31
58566,19
58567,19
58568,11
58569,14
58570,19
58571,46
58572,24
58573,33
58574,20
58575,21
58576,15
58577,21
58578,25
58579,36
58580,17
58581,12
58582,30
58583,26
58584,24
58585,11
58586,20
58587,30
58588,21
58589,27
58590,13
58591,7
58592,36
58593,16
58594,16
58595,17
58596,17
58597,34
58598,35
58599,22
58600,27
58601,13
58602,12
58603,34
58604,15
58605,21
58606,14
58607,17
58608,24
58609,36
58610,16
58611,36
58612,15
58613,26
58614,24
58615,18
58616,28
58617,17
58618,20
58619,21
58620,31
58621,20
58622,19
58623,15
58624,20
58625,17
58626,23
58627,23
58628,28
58629,32
58630,15
58631,28
58632,34
58633,26
58634,21
58635,12
58636,32
58637,38
58638,35
58639,10
58640,29
58641,13
58642,21
58643,29
58644,19
58645,13
58646,27
58647,19
58648,20
58649,21
58650,22
58651,17
58652,11
58653,36
58654,18
58655,18
58656,32
58657,17
58658,9
58659,23
58660,36
58661,21
58662,17
58663,29
58664,25
58665,18
58666,29
58667,29
58668,20
58669,20
58670,24
58671,7
58672,14
58673,13
58674,27
58675,19
58676,34
58677,29
58678,17
58679,18
58680,15
58681,26
58682,24
58683,23
58684,18
58685,36
58686,11
58687,26
58688,8
58689,13
58690,20
58691,34
58692,37
58693,19
58694,21
58695,12
58696,19
58697,18
58698,15
58699,14
58700,11
58701,33
58702,34
58703,9
58704,15
58705,21
58706,25
58707,31
58708,22
58709,30
58710,23
58711,19
58712,33
58713,17
58714,35
58715,21
58716,14
58717,11
58718,25
58719,30
58720,15
58721,23
58722,29
58723,33
58724,34
58725,32
58726,19
58727,11
58728,21
58729,12
58730,16
58731,35
58732,35
58733,27
58734,14
58735,14
58736,46
58737,36
58738,14
58739,22
58740,25
58741,16
58742,21
58743,18
58744,21
58745,31
58746,10
58747,16
58748,10
58749,23
58750,33
58751,20
58752,14
58753,20
58754,13
58755,17
58756,32
58757,22
58758,24
58759,13
58760,34
58761,36
58762,11
58763,16
58764,17
58765,28
58766,16
58767,28
58768,38
58769,16
58770,35
58771,29
58772,14
58773,30
58774,14
58775,17
58776,24
58777,16
58778,16
58779,16
58780,28
58781,18
58782,32
58783,31
58784,13
58785,16
58786,46
58787,10
58788,13
58789,33
58790,21
58791,31
58792,19
58793,25
58794,10
58795,17
58796,12
58797,12
58798,18
58799,16
58800,20
58801,24
58802,21
58803,10
58804,19
58805,22
58806,11
58807,35
58808,26
58809,22
58810,30
58811,9
58812,26
58813,20
58814,12
58815,18
58816,29
58817,12
58818,14
58819,34
58820,36
58821,21
58822,24
58823,13
58824,12
58825,13
58826,10
58827,17
58828,21
58829,28
58830,16
58831,12
58832,17
58833,10
58834,27
58835,21
58836,14
58837,28
58838,13
58839,18
58840,15
58841,22
58842,34
58843,26
58844,15
58845,14
58846,29
58847,24
58848,22
58849,23
58850,35
58851,34
58852,23
58853,17
58854,12
58855,18
58856,13
58857,10
58858,28
58859,20
58860,13
58861,27
58862,21
58863,31
58864,12
58865,29
58866,25
58867,23
58868,36
58869,11
58870,31
58871,27
58872,27
58873,33
58874,12
58875,16
58876,32
58877,35
58878,7
58879,25
58880,14
58881,30
58882,13
58883,30
58884,15
58885,29
58886,32
58887,9
58888,23
58889,20
58890,35
58891,13
58892,9
58893,17
58894,9
58895,16
58896,23
58897,24
58898,34
58899,12
58900,19
58901,18
58902,18
58903,14
58904,19
58905,12
58906,20
58907,14
58908,15
58909,27
58910,15
58911,14
58912,26
58913,23
58914,17
58915,11
58916,15
58917,20
58918,14
58919,17
58920,15
58921,30
58922,11
58923,18
58924,31
58925,8
58926,15
58927,24
58928,15
58929,16
58930,22
58931,28
58932,18
58933,36
58934,37
58935,23
58936,30
58937,14
58938,16
58939,19
58940,16
58941,37
58942,14
58943,32
58944,10
58945,22
58946,34
58947,25
58948,16
58949,15
58950,16
58951,26
58952,16
58953,15
58954,46
58955,31
58956,14
58957,29
58958,33
58959,19
58960,32
58961,20
58962,11
58963,29
58964,10
58965,15
58966,31
58967,29
58968,26
58969,8
58970,9
58971,17
58972,25
58973,12
58974,22
58975,27
58976,31
58977,22
58978,23
58979,24
58980,28
58981,27
58982,36
58983,13
58984,24
58985,11
58986,27
58987,33
58988,17
58989,12
58990,11
58991,19
58992,20
58993,14
58994,17
58995,14
58996,25
58997,26
58998,22
58999,35
59000,13
59001,24
59002,36
59003,35
59004,18
59005,34
59006,17
59007,18
59008,14
59009,13
59010,21
59011,24
59012,12
59013,31
59014,25
59015,30
59016,10
59017,18
59018,14
59019,33
59020,21
59021,19
59022,35
59023,20
59024,26
59025,13
59026,17
59027,21
59028,16
59029,29
59030,14
59031,16
59032,20
59033,23
59034,18
59035,12
59036,22
59037,10
59038,16
59039,27
59040,38
59041,21
59042,27
59043,13
59044,16
59045,12
59046,19
59047,16
59048,14
59049,22
59050,13
59051,15
59052,28
59053,27
59054,30
59055,13
59056,35
59057,25
59058,36
59059,13
59060,10
59061,30
59062,25
59063,22
59064,20
59065,21
59066,35
59067,29
59068,16
59069,31
59070,46
59071,7
59072,14
59073,25
59074,22
59075,18
59076,27
59077,13
59078,12
59079,16
59080,16
59081,15
59082,16
59083,33
59084,27
59085,24
59086,25
59087,17
59088,19
59089,13
59090,35
59091,18
59092,33
59093,18
59094,46
59095,25
59096,11
59097,20
59098,34
59099,20
59100,34
59101,35
59102,20
59103,17
59104,24
59105,12
59106,10
59107,17
59108,17
59109,15
59110,16
59111,29
59112,23
59113,10
59114,16
59115,18
59116,28
59117,23
59118,16
59119,12
59120,35
59121,28
59122,22
59123,31
59124,16
59125,32
59126,34
59127,36
59128,15
59129,35
59130,15
59131,8
59132,24
59133,36
59134,32
59135,31
59136,24
59137,22
59138,15
59139,21
59140,11
59141,20
59142,13
59143,17
59144,16
59145,4
59146,46
59147,27
59148,16
59149,31
59150,35
59151,14
59152,21
59153,22
59154,17
59155,30
59156,17
59157,16
59158,21
59159,28
59160,13
59161,29
59162,26
59163,34
59164,46
59165,19
59166,13
59167,12
59168,30
59169,14
59170,18
59171,18
59172,12
59173,13
59174,21
59175,15
59176,22
59177,18
59178,11
59179,26
59180,35
59181,30
59182,24
59183,46
59184,13
59185,31
59186,37
59187,19
59188,13
59189,8
59190,22
59191,23
59192,19
59193,17
59194,17
59195,33
59196,13
59197,29
59198,23
59199,15
59200,26
59201,18
59202,13
59203,22
59204,20
59205,17
59206,29
59207,30
59208,22
59209,23
59210,14
59211,18
59212,29
59213,12
59214,34
59215,34
59216,11
59217,10
59218,24
59219,22
59220,20
59221,24
59222,25
59223,16
59224,36
59225,16
59226,23
59227,10
59228,28
59229,29
59230,24
59231,27
59232,29
59233,12
59234,37
59235,21
59236,18
59237,21
59238,28
59239,27
59240,22
59241,23
59242,32
59243,16
59244,16
59245,15
59246,14
59247,16
59248,10
59249,24
59250,23
59251,33
59252,18
59253,15
59254,24
59255,25
59256,13
59257,10
59258,20
59259,23
59260,16
59261,25
59262,28
59263,12
59264,23
59265,28
59266,13
59267,23
59268,23
59269,12
59270,16
59271,17
59272,13
59273,14
59274,12
59275,21
59276,14
59277,14
59278,9
59279,17
59280,27
59281,36
59282,21
59283,34
59284,19
59285,12
59286,25
59287,29
59288,22
59289,24
59290,7
59291,25
59292,33
59293,33
59294,16
59295,27
59296,29
59297,15
59298,29
59299,29
59300,24
59301,17
59302,35
59303,13
59304,35
59305,16
59306,36
59307,32
59308,18
59309,15
59310,9
59311,20
59312,11
59313,14
59314,32
59315,46
59316,16
59317,13
59318,21
59319,24
59320,17
59321,11
59322,22
59323,13
59324,13
59325,26
59326,34
59327,11
59328,12
59329,21
59330,30
59331,46
59332,11
59333,20
59334,30
59335,8
59336,24
59337,11
59338,13
59339,16
59340,14
59341,25
59342,12
59343,17
59344,29
59345,21
59346,36
59347,18
59348,28
59349,18
59350,17
59351,12
59352,25
59353,35
59354,29
59355,16
59356,17
59357,23
59358,14
59359,14
59360,12
59361,14
59362,14
59363,18
59364,12
59365,16
59366,10
59367,33
59368,28
59369,15
59370,27
59371,17
59372,33
59373,34
59374,9
59375,17
59376,12
59377,14
59378,15
59379,22
59380,9
59381,30
59382,13
59383,11
59384,16
59385,34
59386,18
59387,27
59388,38
59389,26
59390,22
59391,30
59392,24
59393,24
59394,26
59395,25
59396,25
59397,32
59398,19
59399,20
59400,11
59401,20
59402,22
59403,29
59404,21
59405,10
59406,17
59407,23
59408,17
59409,14
59410,20
59411,10
59412,46
59413,26
59414,13
59415,14
59416,21
59417,9
59418,26
59419,26
59420,12
59421,16
59422,17
59423,10
59424,28
59425,19
59426,12
59427,12
59428,24
59429,35
59430,12
59431,18
59432,25
59433,15
59434,11
59435,8
59436,14
59437,46
59438,18
59439,31
59440,29
59441,14
59442,21
59443,18
59444,17
59445,29
59446,27
59447,22
59448,15
59449,19
59450,22
59451,21
59452,30
59453,20
59454,23
59455,31
59456,35
59457,22
59458,31
59459,11
59460,25
59461,22
59462,12
59463,16
59464,9
59465,33
59466,38
59467,16
59468,14
59469,15
59470,11
59471,19
59472,15
59473,17
59474,14
59475,22
59476,12
59477,15
59478,19
59479,29
59480,34
59481,33
59482,14
59483,19
59484,23
59485,13
59486,22
59487,15
59488,27
59489,24
59490,33
59491,20
59492,27
59493,24
59494,26
59495,19
59496,33
59497,32
59498,21
59499,26
59500,23
59501,31
59502,18
59503,18
59504,17
59505,17
59506,32
59507,24
59508,17
59509,11
59510,37
59511,36
59512,33
59513,20
59514,26
59515,28
59516,17
59517,10
59518,9
59519,19
59520,24
59521,11
59522,31
59523,21
59524,19
59525,35
59526,14
59527,33
59528,16
59529,20
59530,16
59531,21
59532,17
59533,12
59534,19
59535,35
59536,22
59537,11
59538,30
59539,11
59540,20
59541,16
59542,30
59543,28
59544,10
59545,15
59546,24
59547,15
59548,21
59549,30
59550,27
59551,34
59552,12
59553,38
59554,10
59555,35
59556,46
59557,21
59558,33
59559,18
59560,12
59561,18
59562,15
59563,21
59564,10
59565,30
59566,14
59567,32
59568,22
59569,21
59570,37
59571,17
59572,35
59573,34
59574,21
59575,33
59576,15
59577,10
59578,36
59579,16
59580,38
59581,14
59582,23
59583,36
59584,18
59585,13
59586,22
59587,16
59588,32
59589,32
59590,11
59591,32
59592,23
59593,15
59594,32
59595,19
59596,16
59597,23
59598,16
59599,12
59600,10
59601,12
59602,30
59603,23
59604,30
59605,27
59606,24
59607,11
59608,15
59609,24
59610,12
59611,18
59612,22
59613,12
59614,25
59615,19
59616,17
59617,22
59618,15
59619,16
59620,30
59621,16
59622,15
59623,19
59624,14
59625,21
59626,26
59627,15
59628,13
59629,21
59630,31
59631,25
59632,22
59633,17
59634,27
59635,13
59636,20
59637,27
59638,14
59639,16
59640,10
59641,11
59642,25
59643,28
59644,28
59645,33
59646,14
59647,13
59648,16
59649,13
59650,36
59651,19
59652,27
59653,15
59654,27
59655,9
59656,31
59657,19
59658,22
59659,20
59660,24
59661,18
59662,33
59663,20
59664,26
59665,30
59666,30
59667,23
59668,35
59669,10
59670,28
59671,21
59672,18
59673,23
59674,31
59675,28
59676,35
59677,22
59678,30
59679,16
59680,15
59681,26
59682,17
59683,15
59684,23
59685,15
59686,25
59687,22
59688,17
59689,18
59690,10
59691,20
59692,11
59693,24
59694,32
59695,16
59696,20
59697,17
59698,27
59699,12
59700,17
59701,25
59702,21
59703,23
59704,14
59705,24
59706,38
59707,17
59708,32
59709,15
59710,16
59711,46
59712,13
59713,26
59714,25
59715,22
59716,18
59717,31
59718,27
59719,15
59720,21
59721,23
59722,18
59723,7
59724,35
59725,17
59726,22
59727,22
59728,18
59729,24
59730,31
59731,14
59732,27
59733,16
59734,13
59735,11
59736,46
59737,21
59738,14
59739,27
59740,25
59741,23
59742,37
59743,16
59744,18
59745,19
59746,14
59747,24
59748,17
59749,29
59750,16
59751,9
59752,18
59753,26
59754,17
59755,28
59756,18
59757,14
59758,20
59759,8
59760,37
59761,25
59762,22
59763,17
59764,26
59765,14
59766,37
59767,31
59768,31
59769,13
59770,15
59771,13
59772,12
59773,14
59774,11
59775,38
59776,13
59777,14
59778,38
59779,27
59780,13
59781,17
59782,21
59783,34
59784,24
59785,19
59786,14
59787,46
59788,22
59789,16
59790,35
59791,35
59792,23
59793,20
59794,13
59795,22
59796,35
59797,15
59798,9
59799,25
59800,29
59801,46
59802,17
59803,12
59804,33
59805,17
59806,32
59807,17
59808,21
59809,17
59810,35
59811,24
59812,35
59813,37
59814,37
59815,24
59816,26
59817,12
59818,28
59819,13
59820,30
59821,17
59822,14
59823,27
59824,27
59825,26
59826,19
59827,21
59828,29
59829,26
59830,22
59831,24
59832,18
59833,17
59834,20
59835,28
59836,13
59837,33
59838,24
59839,20
59840,10
59841,23
59842,36
59843,29
59844,21
59845,13
59846,16
59847,4
59848,10
59849,11
59850,11
59851,28
59852,10
59853,21
59854,18
59855,14
59856,15
59857,25
59858,22
59859,24
59860,21
59861,23
59862,33
59863,31
59864,36
59865,15
59866,13
59867,22
59868,46
59869,27
59870,21
59871,15
59872,15
59873,29
59874,15
59875,17
59876,13
59877,12
59878,13
59879,24
59880,26
59881,16
59882,19
59883,33
59884,46
59885,24
59886,11
59887,14
59888,18
59889,23
59890,12
59891,17
59892,32
59893,20
59894,13
59895,19
59896,37
59897,30
59898,22
59899,24
59900,24
59901,16
59902,34
59903,27
59904,17
59905,32
59906,14
59907,19
59908,17
59909,31
59910,22
59911,24
59912,13
59913,24
59914,24
59915,37
59916,15
59917,20
59918,13
59919,21
59920,37
59921,17
59922,13
59923,17
59924,25
59925,11
59926,31
59927,17
59928,24
59929,46
59930,29
59931,29
59932,33
59933,35
59934,20
59935,37
59936,34
59937,30
59938,34
59939,23
59940,25
59941,29
59942,14
59943,15
59944,34
59945,21
59946,11
59947,21
59948,38
59949,14
59950,29
59951,17
59952,36
59953,14
59954,36
59955,31
59956,21
59957,10
59958,46
59959,39
59960,21
59961,38
59962,18
59963,13
59964,32
59965,31
59966,11
59967,11
59968,21
59969,17
59970,35
59971,32
59972,26
59973,12
59974,14
59975,16
59976,29
59977,14
59978,20
59979,16
59980,14
59981,20
59982,46
59983,33
59984,31
59985,24
59986,10
59987,18
59988,13
59989,12
59990,26
59991,36
59992,30
59993,15
59994,27
59995,26
59996,21
59997,18
59998,37
59999,9
60000,28
60001,23
60002,15
60003,15
60004,17
60005,15
60006,18
60007,14
60008,15
60009,36
60010,30
60011,12
60012,18
60013,24
60014,30
60015,20
60016,12
60017,12
60018,29
60019,32
60020,32
60021,5
60022,29
60023,17
60024,46
60025,16
60026,7
60027,28
60028,23
60029,34
60030,18
60031,46
60032,12
60033,11
60034,32
60035,19
60036,10
60037,18
60038,28
60039,31
60040,15
60041,13
60042,21
60043,9
60044,26
60045,19
60046,25
60047,22
60048,8
60049,25
60050,17
60051,23
60052,34
60053,30
60054,25
60055,31
60056,26
60057,27
60058,21
60059,12
60060,17
60061,7
60062,14
60063,34
60064,21
60065,12
60066,23
60067,32
60068,19
60069,21
60070,14
60071,28
60072,22
60073,14
60074,28
60075,18
60076,11
60077,24
60078,14
60079,22
60080,14
60081,33
60082,39
60083,18
60084,7
60085,18
60086,23
60087,37
60088,24
60089,16
60090,12
60091,13
60092,18
60093,33
60094,17
60095,28
60096,20
60097,16
60098,29
60099,10
60100,16
60101,15
60102,22
60103,31
60104,33
60105,20
60106,35
60107,21
60108,17
60109,20
60110,12
60111,27
60112,21
60113,15
60114,29
60115,19
60116,13
60117,25
60118,31
60119,29
60120,32
60121,28
60122,30
60123,26
60124,17
60125,10
60126,10
60127,18
60128,20
60129,27
60130,22
60131,9
60132,29
60133,29
60134,12
60135,23
60136,34
60137,27
60138,46
60139,12
60140,14
60141,29
60142,15
60143,12
60144,15
60145,18
60146,35
60147,21
60148,21
60149,18
60150,36
60151,23
60152,34
60153,25
60154,46
60155,26
60156,46
60157,18
60158,19
60159,16
60160,18
60161,17
60162,13
60163,9
60164,20
60165,29
60166,19
60167,23
60168,14
60169,34
60170,23
60171,31
60172,14
60173,31
60174,27
60175,17
60176,16
60177,24
60178,16
60179,16
60180,12
60181,11
60182,12
60183,17
60184,12
60185,14
60186,36
60187,16
60188,17
60189,23
60190,33
60191,14
60192,12
60193,17
60194,25
60195,27
60196,15
60197,11
60198,14
60199,20
60200,16
60201,29
60202,19
60203,22
60204,22
60205,12
60206,11
60207,22
60208,23
60209,27
60210,32
60211,26
60212,13
60213,32
60214,22
60215,29
60216,19
60217,23
60218,16
60219,14
60220,16
60221,24
60222,11
60223,27
60224,9
60225,13
60226,46
60227,18
60228,36
60229,24
60230,15
60231,20
60232,13
60233,24
60234,21
60235,25
60236,33
60237,46
60238,29
60239,22
60240,23
60241,17
60242,20
60243,14
60244,46
60245,19
60246,24
60247,19
60248,18
60249,22
60250,9
60251,14
60252,23
60253,31
60254,18
60255,17
60256,31
60257,13
60258,17
60259,22
60260,20
60261,14
60262,27
60263,23
60264,34
60265,14
60266,13
60267,12
60268,22
60269,23
60270,24
60271,15
60272,26
60273,11
60274,21
60275,8
60276,33
60277,19
60278,15
60279,26
60280,26
60281,28
60282,23
60283,24
60284,21
60285,24
60286,31
60287,27
60288,9
60289,27
60290,27
60291,13
60292,24
60293,30
60294,26
